transaction_id,transaction_time,transaction_amount,merchant,category,user_age,user_gender,user_city,device_type,is_international,previous_fraud_flag,transaction_frequency,account_balance,fraud_risk_score,is_fraud
T3002,2024-01-02 09:22:00,2177,Flipkart,Transport,60,Male,Delhi,Mobile,0,0,32,35539,0.08870800000000001,0
T3003,2024-01-02 09:23:00,98279,Flipkart,Shopping,58,Male,Mumbai,Mobile,0,1,21,39172,0.645616,0
T3004,2024-01-02 09:24:00,54564,Swiggy,Transport,34,Male,Indore,Laptop,0,0,19,98652,0.265756,0
T3005,2024-01-02 09:25:00,82236,Unknown,Electronics,31,Male,Pune,Laptop,0,0,31,90474,0.406444,0
T3006,2024-01-02 09:26:00,97546,Zomato,Transport,55,Female,Pune,Mobile,0,0,22,59478,0.445184,0
T3007,2024-01-02 09:27:00,63767,Flipkart,Transport,45,Male,Indore,Mobile,0,0,39,39391,0.352568,0
T3008,2024-01-02 09:28:00,49767,Amazon,Shopping,42,Female,Mumbai,Laptop,1,0,5,55497,0.511568,0
T3009,2024-01-02 09:29:00,84522,Unknown,Shopping,33,Female,Pune,Mobile,0,0,15,88966,0.37558800000000003,0
T3010,2024-01-02 09:30:00,93965,Amazon,Electronics,20,Male,Indore,Mobile,0,1,38,63256,0.67086,0
T3011,2024-01-02 09:31:00,82423,Unknown,Food,43,Female,Indore,Mobile,0,0,13,67201,0.36219200000000007,0
T3012,2024-01-02 09:32:00,70269,Swiggy,Luxury,28,Female,Mumbai,Mobile,0,0,33,62534,0.36357600000000007,0
T3013,2024-01-02 09:33:00,70534,Unknown,Luxury,40,Male,Bhopal,Mobile,0,0,35,35554,0.369636,0
T3014,2024-01-02 09:34:00,65808,Flipkart,Luxury,42,Male,Delhi,Mobile,0,0,5,41618,0.27573200000000003,0
T3015,2024-01-02 09:35:00,58015,Unknown,Electronics,50,Male,Mumbai,Mobile,0,0,28,97338,0.30206000000000005,0
T3016,2024-01-02 09:36:00,5141,Swiggy,Electronics,25,Male,Mumbai,Mobile,0,0,17,24746,0.06306400000000001,0
T3017,2024-01-02 09:37:00,32198,Flipkart,Transport,28,Male,Pune,Mobile,1,0,31,84013,0.506292,0
T3018,2024-01-02 09:38:00,67714,Unknown,Luxury,41,Female,Mumbai,Laptop,1,0,38,78471,0.665856,0
T3019,2024-01-02 09:39:00,60326,Amazon,Food,27,Male,Pune,Mobile,1,0,32,15926,0.6213040000000001,0
T3020,2024-01-02 09:40:00,66202,Amazon,Electronics,27,Male,Mumbai,Laptop,0,0,20,95061,0.31480800000000003,0
T3021,2024-01-02 09:41:00,60337,Unknown,Shopping,61,Female,Indore,Laptop,0,0,8,30684,0.261348,0
T3022,2024-01-02 09:42:00,75572,Zomato,Luxury,43,Male,Indore,Laptop,0,0,18,22555,0.347288,0
T3023,2024-01-02 09:43:00,25188,Amazon,Food,49,Male,Delhi,Mobile,0,0,23,56745,0.158252,0
T3024,2024-01-02 09:44:00,23249,Swiggy,Food,34,Female,Bhopal,Mobile,0,0,5,51575,0.105496,0
T3025,2024-01-02 09:45:00,71989,Swiggy,Electronics,39,Male,Delhi,Mobile,0,0,13,40195,0.3204560000000001,0
T3026,2024-01-02 09:46:00,78161,Amazon,Food,64,Male,Mumbai,Mobile,1,0,22,93696,0.667644,0
T3027,2024-01-02 09:47:00,63150,Zomato,Electronics,40,Male,Indore,Laptop,0,0,30,73048,0.3276,0
T3028,2024-01-02 09:48:00,28713,Unknown,Luxury,25,Male,Delhi,Laptop,0,0,1,7271,0.11735200000000001,0
T3029,2024-01-02 09:49:00,15506,Unknown,Luxury,60,Male,Mumbai,Mobile,1,0,27,54630,0.429524,0
T3030,2024-01-02 09:50:00,27380,Croma,Luxury,58,Male,Mumbai,Mobile,0,1,29,84060,0.38202,0
T3031,2024-01-02 09:51:00,88263,Unknown,Luxury,49,Female,Delhi,Mobile,0,0,33,82425,0.43555200000000005,0
T3032,2024-01-02 09:52:00,65798,Zomato,Electronics,58,Female,Indore,Mobile,0,0,20,94798,0.313192,0
T3033,2024-01-02 09:53:00,52337,Zomato,Luxury,60,Male,Bhopal,Laptop,0,0,39,54353,0.306848,0
T3034,2024-01-02 09:54:00,11587,Unknown,Electronics,64,Male,Bhopal,Laptop,0,0,10,85466,0.071348,0
T3035,2024-01-02 09:55:00,33415,Unknown,Luxury,44,Male,Pune,Laptop,1,0,36,99983,0.52366,0
T3036,2024-01-02 09:56:00,41929,Amazon,Luxury,28,Male,Delhi,Mobile,0,0,9,88608,0.190216,0
T3037,2024-01-02 09:57:00,24844,Flipkart,Shopping,38,Male,Delhi,Laptop,0,0,1,95320,0.10187600000000001,0
T3038,2024-01-02 09:58:00,91804,Amazon,Electronics,41,Female,Bhopal,Laptop,0,0,20,35465,0.417216,0
T3039,2024-01-02 09:59:00,71174,Unknown,Transport,26,Female,Indore,Laptop,0,1,31,16219,0.562196,0
T3040,2024-01-02 10:00:00,66666,Zomato,Shopping,37,Female,Bhopal,Laptop,1,0,29,64723,0.6391640000000001,0
T3041,2024-01-02 10:01:00,82064,Croma,Shopping,29,Male,Mumbai,Mobile,0,0,35,48551,0.41575600000000007,0
T3042,2024-01-02 10:02:00,13198,Amazon,Luxury,51,Female,Pune,Mobile,0,0,8,68194,0.072792,0
T3043,2024-01-02 10:03:00,14909,Unknown,Luxury,61,Male,Pune,Laptop,0,0,19,9873,0.10713600000000001,0
T3044,2024-01-02 10:04:00,3938,Croma,Shopping,62,Female,Pune,Mobile,0,0,21,59851,0.06825200000000001,0
T3045,2024-01-02 10:05:00,44777,Croma,Shopping,47,Male,Indore,Laptop,0,0,15,70060,0.21660800000000002,0
T3046,2024-01-02 10:06:00,72364,Zomato,Transport,46,Male,Pune,Mobile,0,0,18,56697,0.334456,0
T3047,2024-01-02 10:07:00,36769,Unknown,Shopping,58,Male,Indore,Mobile,0,0,9,27965,0.169576,0
T3048,2024-01-02 10:08:00,14225,Zomato,Shopping,51,Male,Bhopal,Mobile,0,0,17,53032,0.0994,0
T3049,2024-01-02 10:09:00,85848,Flipkart,Transport,39,Male,Mumbai,Mobile,0,0,32,95304,0.42339200000000005,0
T3050,2024-01-02 10:10:00,25150,Unknown,Electronics,28,Male,Indore,Mobile,0,0,6,87144,0.11560000000000001,0
T3051,2024-01-02 10:11:00,66740,Flipkart,Luxury,18,Male,Mumbai,Mobile,0,0,35,23069,0.35446000000000005,0
T3052,2024-01-02 10:12:00,11400,Amazon,Luxury,63,Male,Delhi,Mobile,1,0,23,46305,0.4031,0
T3053,2024-01-02 10:13:00,78066,Zomato,Transport,58,Female,Indore,Mobile,0,0,33,39932,0.39476400000000006,0
T3054,2024-01-02 10:14:00,96666,Unknown,Luxury,64,Female,Indore,Mobile,0,0,27,93130,0.454164,0
T3055,2024-01-02 10:15:00,68776,Unknown,Luxury,56,Female,Delhi,Mobile,1,0,12,59446,0.6051040000000001,0
T3056,2024-01-02 10:16:00,79515,Zomato,Shopping,30,Male,Pune,Mobile,1,0,18,71807,0.6630600000000001,0
T3057,2024-01-02 10:17:00,38021,Amazon,Electronics,64,Male,Pune,Mobile,0,1,33,55489,0.434584,0
T3058,2024-01-02 10:18:00,55102,Zomato,Electronics,29,Female,Bhopal,Laptop,1,1,36,40895,0.8104079999999999,1
T3059,2024-01-02 10:19:00,37735,Unknown,Luxury,49,Male,Bhopal,Laptop,0,0,31,57014,0.22844000000000003,0
T3060,2024-01-02 10:20:00,67755,Croma,Luxury,64,Male,Delhi,Mobile,0,0,20,72475,0.32101999999999997,0
T3061,2024-01-02 10:21:00,35942,Zomato,Luxury,38,Female,Indore,Laptop,0,0,5,57203,0.15626800000000002,0
T3062,2024-01-02 10:22:00,17336,Swiggy,Transport,45,Female,Delhi,Mobile,1,1,20,68659,0.6193440000000001,0
T3063,2024-01-02 10:23:00,26080,Unknown,Transport,57,Male,Mumbai,Laptop,0,0,7,68678,0.12182,0
T3064,2024-01-02 10:24:00,19806,Croma,Electronics,61,Male,Delhi,Mobile,0,0,6,73802,0.09422400000000002,0
T3065,2024-01-02 10:25:00,44017,Zomato,Luxury,52,Female,Indore,Laptop,0,0,3,75418,0.183568,0
T3066,2024-01-02 10:26:00,71440,Amazon,Transport,40,Female,Delhi,Laptop,1,0,19,69103,0.63326,0
T3067,2024-01-02 10:27:00,2500,Swiggy,Food,18,Male,Bhopal,Laptop,0,0,12,89268,0.04,0
T3068,2024-01-02 10:28:00,63982,Croma,Food,24,Male,Bhopal,Mobile,0,0,1,46172,0.25842800000000005,0
T3069,2024-01-02 10:29:00,21497,Flipkart,Luxury,56,Female,Mumbai,Mobile,0,0,26,41378,0.150988,0
T3070,2024-01-02 10:30:00,90772,Flipkart,Luxury,64,Female,Mumbai,Mobile,0,0,7,23367,0.38058800000000004,0
T3071,2024-01-02 10:31:00,17279,Flipkart,Food,26,Female,Pune,Laptop,0,0,3,49605,0.07661599999999999,0
T3072,2024-01-02 10:32:00,93483,Zomato,Luxury,50,Male,Pune,Mobile,1,0,3,6455,0.6814319999999999,0
T3073,2024-01-02 10:33:00,61446,Amazon,Electronics,29,Female,Mumbai,Mobile,0,1,23,64738,0.5032840000000001,0
T3074,2024-01-02 10:34:00,20215,Unknown,Electronics,49,Female,Mumbai,Laptop,1,0,32,8803,0.46086,0
T3075,2024-01-02 10:35:00,32443,Amazon,Transport,43,Female,Bhopal,Mobile,0,0,34,75041,0.21477200000000002,0
T3076,2024-01-02 10:36:00,62374,Zomato,Electronics,20,Male,Indore,Laptop,1,0,10,56591,0.574496,0
T3077,2024-01-02 10:37:00,42315,Swiggy,Transport,41,Male,Pune,Mobile,0,0,31,48693,0.24676000000000003,0
T3078,2024-01-02 10:38:00,58001,Amazon,Luxury,63,Female,Indore,Mobile,0,0,35,35983,0.319504,0
T3079,2024-01-02 10:39:00,40906,Amazon,Luxury,40,Male,Delhi,Mobile,0,0,17,61629,0.206124,0
T3080,2024-01-02 10:40:00,4324,Flipkart,Food,61,Female,Indore,Laptop,0,0,11,76091,0.044796,0
T3081,2024-01-02 10:41:00,32854,Amazon,Electronics,49,Male,Delhi,Laptop,0,0,36,76824,0.221416,0
T3082,2024-01-02 10:42:00,71630,Swiggy,Transport,39,Female,Mumbai,Mobile,0,0,10,85890,0.3115200000000001,0
T3083,2024-01-02 10:43:00,29252,Unknown,Luxury,34,Female,Mumbai,Mobile,0,1,37,53967,0.40950800000000004,0
T3084,2024-01-02 10:44:00,59708,Croma,Luxury,38,Female,Bhopal,Mobile,0,0,27,16583,0.30633200000000005,0
T3085,2024-01-02 10:45:00,75036,Zomato,Transport,48,Male,Bhopal,Laptop,1,1,15,92435,0.8376439999999999,1
T3086,2024-01-02 10:46:00,56508,Flipkart,Shopping,42,Female,Delhi,Laptop,0,0,13,69707,0.258532,0
T3087,2024-01-02 10:47:00,24560,Zomato,Luxury,31,Male,Indore,Laptop,0,0,11,77515,0.12574000000000002,0
T3088,2024-01-02 10:48:00,65750,Amazon,Food,21,Female,Delhi,Laptop,0,0,34,65334,0.34800000000000003,0
T3089,2024-01-02 10:49:00,94667,Zomato,Transport,61,Female,Mumbai,Laptop,0,0,24,68806,0.438668,0
T3090,2024-01-02 10:50:00,94785,Flipkart,Luxury,37,Female,Mumbai,Mobile,0,0,3,81578,0.38664000000000004,0
T3091,2024-01-02 10:51:00,79519,Flipkart,Transport,47,Male,Delhi,Laptop,1,0,36,24027,0.708076,1
T3092,2024-01-02 10:52:00,14727,Amazon,Food,52,Male,Pune,Mobile,1,0,24,30395,0.418908,0
T3093,2024-01-02 10:53:00,18107,Amazon,Electronics,44,Female,Pune,Mobile,0,0,23,47497,0.129928,0
T3094,2024-01-02 10:54:00,72553,Amazon,Shopping,46,Female,Pune,Laptop,0,0,31,83446,0.36771200000000004,0
T3095,2024-01-02 10:55:00,64893,Amazon,Transport,55,Female,Delhi,Mobile,1,0,17,83920,0.6020719999999999,0
T3096,2024-01-02 10:56:00,97220,Unknown,Luxury,56,Male,Indore,Mobile,0,0,14,41833,0.42388,0
T3097,2024-01-02 10:57:00,51658,Zomato,Luxury,49,Male,Pune,Laptop,0,0,25,28933,0.26913200000000004,0
T3098,2024-01-02 10:58:00,49939,Swiggy,Electronics,38,Male,Bhopal,Mobile,0,0,4,88404,0.20975600000000003,0
T3099,2024-01-02 10:59:00,96893,Unknown,Transport,48,Female,Bhopal,Mobile,0,0,14,82132,0.422572,0
T3100,2024-01-02 11:00:00,74061,Croma,Shopping,25,Male,Mumbai,Laptop,1,1,15,38750,0.8337439999999999,1
T3101,2024-01-02 11:01:00,2484,Zomato,Electronics,43,Male,Mumbai,Mobile,0,1,3,59520,0.21743600000000002,0
T3102,2024-01-02 11:02:00,38430,Zomato,Transport,28,Male,Indore,Laptop,0,0,11,62621,0.18122,0
T3103,2024-01-02 11:03:00,41736,Swiggy,Food,39,Male,Mumbai,Laptop,0,0,1,22581,0.169444,0
T3104,2024-01-02 11:04:00,52161,Zomato,Shopping,19,Male,Pune,Mobile,1,0,33,43661,0.591144,0
T3105,2024-01-02 11:05:00,81159,Flipkart,Shopping,50,Male,Delhi,Laptop,0,0,3,42922,0.33213600000000004,0
T3106,2024-01-02 11:06:00,70000,Zomato,Food,20,Male,Indore,Laptop,0,0,3,91226,0.2875,0
T3107,2024-01-02 11:07:00,12588,Unknown,Food,46,Female,Indore,Laptop,1,0,25,62152,0.412852,0
T3108,2024-01-02 11:08:00,96967,Zomato,Luxury,64,Male,Pune,Mobile,0,0,28,57842,0.45786800000000005,0
T3109,2024-01-02 11:09:00,98880,Unknown,Transport,29,Female,Bhopal,Laptop,0,0,13,8056,0.42802000000000007,0
T3110,2024-01-02 11:10:00,41051,Zomato,Food,25,Male,Indore,Laptop,0,0,30,60388,0.23920400000000003,0
T3111,2024-01-02 11:11:00,36733,Croma,Luxury,47,Female,Delhi,Mobile,0,0,19,80387,0.194432,0
T3112,2024-01-02 11:12:00,54749,Zomato,Luxury,21,Female,Delhi,Laptop,1,0,33,33862,0.601496,0
T3113,2024-01-02 11:13:00,19602,Flipkart,Food,31,Male,Mumbai,Mobile,0,0,28,74844,0.14840799999999998,0
T3114,2024-01-02 11:14:00,27039,Unknown,Luxury,32,Female,Indore,Mobile,1,0,30,43416,0.48315600000000003,0
T3115,2024-01-02 11:15:00,87859,Unknown,Shopping,43,Female,Bhopal,Mobile,0,0,25,22254,0.413936,0
T3116,2024-01-02 11:16:00,32733,Amazon,Transport,26,Female,Mumbai,Mobile,0,0,19,18166,0.17843200000000004,0
T3117,2024-01-02 11:17:00,932,Zomato,Transport,63,Female,Bhopal,Mobile,0,0,20,24181,0.053728000000000005,0
T3118,2024-01-02 11:18:00,49317,Zomato,Luxury,27,Male,Pune,Mobile,0,0,16,6412,0.237268,0
T3119,2024-01-02 11:19:00,84928,Amazon,Transport,54,Male,Indore,Laptop,0,0,33,98865,0.42221200000000003,0
T3120,2024-01-02 11:20:00,28460,Swiggy,Electronics,34,Male,Pune,Laptop,0,0,2,84296,0.11884000000000002,0
T3121,2024-01-02 11:21:00,95730,Flipkart,Electronics,29,Male,Indore,Laptop,0,0,18,66176,0.42792,0
T3122,2024-01-02 11:22:00,10699,Amazon,Shopping,64,Male,Delhi,Mobile,1,0,3,68174,0.350296,0
T3123,2024-01-02 11:23:00,19251,Croma,Electronics,18,Female,Mumbai,Laptop,0,0,7,58336,0.094504,0
T3124,2024-01-02 11:24:00,44268,Flipkart,Food,34,Female,Delhi,Laptop,0,0,15,30065,0.214572,0
T3125,2024-01-02 11:25:00,50648,Swiggy,Luxury,30,Female,Delhi,Mobile,0,0,36,12343,0.292592,0
T3126,2024-01-02 11:26:00,78417,Croma,Food,58,Female,Mumbai,Mobile,0,0,8,50401,0.3336680000000001,0
T3127,2024-01-02 11:27:00,31431,Zomato,Electronics,27,Male,Indore,Laptop,0,0,39,28244,0.223224,0
T3128,2024-01-02 11:28:00,62650,Zomato,Shopping,38,Female,Mumbai,Laptop,0,0,15,97289,0.2881,0
T3129,2024-01-02 11:29:00,6547,Flipkart,Transport,25,Male,Mumbai,Mobile,0,0,36,86987,0.11618800000000001,0
T3130,2024-01-02 11:30:00,80346,Swiggy,Transport,21,Male,Pune,Mobile,1,0,7,77235,0.6388839999999999,0
T3131,2024-01-02 11:31:00,33405,Flipkart,Electronics,37,Female,Bhopal,Laptop,1,0,34,15692,0.51862,0
T3132,2024-01-02 11:32:00,29819,Zomato,Luxury,35,Female,Delhi,Laptop,0,0,29,42190,0.191776,0
T3133,2024-01-02 11:33:00,11825,Flipkart,Food,63,Female,Mumbai,Mobile,0,0,11,86825,0.0748,0
T3134,2024-01-02 11:34:00,14947,Amazon,Food,48,Male,Indore,Laptop,0,0,37,85269,0.152288,0
T3135,2024-01-02 11:35:00,78665,Flipkart,Food,44,Male,Mumbai,Mobile,1,0,23,39719,0.67216,0
T3136,2024-01-02 11:36:00,97077,Swiggy,Transport,37,Female,Delhi,Laptop,0,0,18,67860,0.433308,0
T3137,2024-01-02 11:37:00,63636,Unknown,Electronics,44,Female,Mumbai,Mobile,0,0,16,69209,0.29454400000000003,0
T3138,2024-01-02 11:38:00,70497,Unknown,Electronics,24,Female,Mumbai,Mobile,0,0,22,25202,0.336988,0
T3139,2024-01-02 11:39:00,30787,Swiggy,Electronics,51,Female,Bhopal,Mobile,0,0,14,13172,0.15814799999999998,0
T3140,2024-01-02 11:40:00,40193,Flipkart,Luxury,48,Female,Bhopal,Laptop,1,0,33,90904,0.543272,0
T3141,2024-01-02 11:41:00,76581,Unknown,Electronics,21,Female,Pune,Mobile,1,0,37,49821,0.6988240000000001,0
T3142,2024-01-02 11:42:00,21822,Unknown,Shopping,35,Female,Indore,Laptop,1,0,36,86332,0.477288,0
T3143,2024-01-02 11:43:00,64365,Croma,Shopping,61,Male,Pune,Mobile,0,0,21,13390,0.30996,0
T3144,2024-01-02 11:44:00,38107,Zomato,Food,54,Female,Bhopal,Mobile,0,0,4,20123,0.16242800000000002,0
T3145,2024-01-02 11:45:00,78387,Flipkart,Electronics,58,Male,Delhi,Laptop,0,1,32,24579,0.593548,0
T3146,2024-01-02 11:46:00,56214,Zomato,Shopping,60,Female,Delhi,Mobile,1,0,35,47379,0.612356,0
T3147,2024-01-02 11:47:00,96979,Amazon,Luxury,40,Female,Bhopal,Laptop,1,0,17,59598,0.730416,1
T3148,2024-01-02 11:48:00,76405,Amazon,Luxury,53,Male,Pune,Laptop,1,0,25,55930,0.66812,0
T3149,2024-01-02 11:49:00,12672,Amazon,Food,26,Female,Indore,Laptop,0,0,33,79810,0.133188,0
T3150,2024-01-02 11:50:00,92255,Swiggy,Luxury,45,Female,Indore,Laptop,0,0,4,63040,0.37902,0
T3151,2024-01-02 11:51:00,56103,Unknown,Food,43,Female,Pune,Laptop,0,0,15,52101,0.26191200000000003,0
T3152,2024-01-02 11:52:00,8330,Croma,Luxury,24,Female,Pune,Mobile,0,0,16,30069,0.07332000000000001,0
T3153,2024-01-02 11:53:00,34584,Swiggy,Shopping,21,Female,Delhi,Mobile,0,0,27,54460,0.205836,0
T3154,2024-01-02 11:54:00,57865,Unknown,Food,52,Male,Delhi,Laptop,0,0,37,8439,0.32396,0
T3155,2024-01-02 11:55:00,60605,Amazon,Transport,55,Male,Delhi,Mobile,0,0,10,14244,0.26742,0
T3156,2024-01-02 11:56:00,39569,Unknown,Shopping,41,Male,Mumbai,Mobile,0,0,19,89238,0.20577600000000001,0
T3157,2024-01-02 11:57:00,60029,Unknown,Shopping,26,Male,Indore,Mobile,0,0,39,12595,0.337616,0
T3158,2024-01-02 11:58:00,91111,Unknown,Transport,26,Female,Indore,Laptop,0,0,2,21979,0.369444,0
T3159,2024-01-02 11:59:00,97471,Zomato,Transport,56,Female,Mumbai,Mobile,0,1,11,24800,0.617384,0
T3160,2024-01-02 12:00:00,26770,Unknown,Electronics,64,Female,Delhi,Laptop,0,1,13,56907,0.33958,0
T3161,2024-01-02 12:01:00,51039,Croma,Luxury,38,Male,Mumbai,Laptop,0,0,38,19314,0.299156,0
T3162,2024-01-02 12:02:00,93451,Zomato,Luxury,23,Female,Mumbai,Mobile,0,0,37,6642,0.46630400000000005,0
T3163,2024-01-02 12:03:00,73611,Unknown,Food,36,Male,Delhi,Mobile,0,0,27,86689,0.36194400000000004,0
T3164,2024-01-02 12:04:00,81487,Croma,Transport,58,Female,Pune,Mobile,0,0,7,46967,0.34344800000000003,0
T3165,2024-01-02 12:05:00,51239,Flipkart,Electronics,44,Female,Mumbai,Laptop,0,0,17,50065,0.24745600000000004,0
T3166,2024-01-02 12:06:00,59857,Swiggy,Luxury,40,Female,Bhopal,Mobile,0,0,13,41504,0.27192800000000006,0
T3167,2024-01-02 12:07:00,97181,Swiggy,Shopping,18,Female,Mumbai,Laptop,0,0,2,87663,0.393724,0
T3168,2024-01-02 12:08:00,22929,Amazon,Food,45,Female,Bhopal,Laptop,0,1,35,40393,0.37921600000000005,0
T3169,2024-01-02 12:09:00,72604,Zomato,Electronics,43,Male,Pune,Laptop,0,0,30,12008,0.365416,0
T3170,2024-01-02 12:10:00,73045,Flipkart,Luxury,40,Female,Mumbai,Laptop,0,0,14,79863,0.32718,0
T3171,2024-01-02 12:11:00,19646,Flipkart,Shopping,54,Female,Pune,Mobile,0,0,8,77230,0.098584,0
T3172,2024-01-02 12:12:00,95762,Flipkart,Transport,34,Male,Bhopal,Mobile,0,0,6,91036,0.39804800000000007,0
T3173,2024-01-02 12:13:00,31378,Unknown,Food,57,Male,Delhi,Laptop,1,0,17,13308,0.468012,0
T3174,2024-01-02 12:14:00,74841,Flipkart,Transport,61,Male,Bhopal,Laptop,0,1,35,70981,0.586864,0
T3175,2024-01-02 12:15:00,83912,Zomato,Electronics,31,Male,Mumbai,Laptop,0,0,17,69008,0.378148,0
T3176,2024-01-02 12:16:00,20743,Zomato,Food,19,Female,Delhi,Laptop,1,0,28,34881,0.452972,0
T3177,2024-01-02 12:17:00,9758,Swiggy,Electronics,35,Female,Mumbai,Mobile,0,0,35,72195,0.126532,0
T3178,2024-01-02 12:18:00,24932,Croma,Transport,43,Male,Bhopal,Laptop,1,0,9,12623,0.422228,0
T3179,2024-01-02 12:19:00,73081,Croma,Electronics,62,Male,Delhi,Mobile,0,0,3,82138,0.299824,0
T3180,2024-01-02 12:20:00,80546,Zomato,Luxury,26,Female,Pune,Mobile,0,0,30,75601,0.39718400000000004,0
T3181,2024-01-02 12:21:00,4028,Swiggy,Luxury,45,Male,Mumbai,Mobile,1,0,28,94710,0.386112,0
T3182,2024-01-02 12:22:00,58912,Swiggy,Luxury,43,Female,Indore,Mobile,0,1,11,67117,0.46314800000000006,0
T3183,2024-01-02 12:23:00,49517,Unknown,Food,49,Male,Mumbai,Laptop,0,0,16,97554,0.23806800000000003,0
T3184,2024-01-02 12:24:00,71420,Swiggy,Food,44,Male,Mumbai,Mobile,0,0,31,21350,0.36318,0
T3185,2024-01-02 12:25:00,80049,Zomato,Electronics,62,Male,Pune,Laptop,0,0,35,94629,0.40769600000000006,0
T3186,2024-01-02 12:26:00,42813,Swiggy,Shopping,54,Male,Mumbai,Mobile,0,0,24,40122,0.231252,0
T3187,2024-01-02 12:27:00,16160,Zomato,Shopping,50,Male,Bhopal,Laptop,0,0,39,76312,0.16214,0
T3188,2024-01-02 12:28:00,89868,Zomato,Luxury,44,Male,Delhi,Mobile,0,0,6,30404,0.374472,0
T3189,2024-01-02 12:29:00,74161,Unknown,Electronics,30,Female,Indore,Laptop,0,0,29,82409,0.369144,0
T3190,2024-01-02 12:30:00,97770,Swiggy,Transport,46,Female,Indore,Laptop,1,1,3,72643,0.89858,1
T3191,2024-01-02 12:31:00,68805,Zomato,Luxury,55,Male,Mumbai,Mobile,0,0,36,93863,0.36522000000000004,0
T3192,2024-01-02 12:32:00,34512,Unknown,Shopping,62,Male,Delhi,Mobile,0,0,2,29965,0.143048,0
T3193,2024-01-02 12:33:00,80776,Zomato,Luxury,64,Female,Mumbai,Laptop,0,0,1,66709,0.32560400000000006,0
T3194,2024-01-02 12:34:00,24514,Swiggy,Shopping,59,Female,Indore,Mobile,0,0,4,60607,0.10805600000000001,0
T3195,2024-01-02 12:35:00,92250,Flipkart,Electronics,50,Female,Indore,Mobile,0,0,18,8516,0.414,0
T3196,2024-01-02 12:36:00,56215,Amazon,Food,41,Female,Delhi,Laptop,0,0,9,10159,0.24736000000000002,0
T3197,2024-01-02 12:37:00,33467,Croma,Luxury,43,Female,Indore,Mobile,0,1,15,86481,0.37136800000000003,0
T3198,2024-01-02 12:38:00,77718,Swiggy,Electronics,39,Female,Delhi,Laptop,0,1,36,59755,0.600872,0
T3199,2024-01-02 12:39:00,98588,Croma,Luxury,61,Female,Indore,Mobile,0,0,28,37350,0.46435200000000004,0
T3200,2024-01-02 12:40:00,41649,Flipkart,Electronics,31,Female,Indore,Mobile,1,0,11,81134,0.49409600000000004,0
T3201,2024-01-02 12:41:00,37025,Croma,Electronics,43,Female,Pune,Laptop,0,1,12,71447,0.3781,0
T3202,2024-01-02 12:42:00,79440,Unknown,Electronics,42,Male,Indore,Mobile,1,0,20,42228,0.6677600000000001,0
T3203,2024-01-02 12:43:00,48381,Swiggy,Electronics,27,Male,Indore,Mobile,0,0,16,48969,0.23352400000000004,0
T3204,2024-01-02 12:44:00,46644,Swiggy,Luxury,45,Female,Delhi,Mobile,0,0,24,26516,0.24657600000000002,0
T3205,2024-01-02 12:45:00,76964,Flipkart,Food,46,Female,Mumbai,Mobile,0,0,34,25700,0.39285600000000004,0
T3206,2024-01-02 12:46:00,70386,Amazon,Luxury,58,Male,Delhi,Laptop,0,1,39,14216,0.579044,0
T3207,2024-01-02 12:47:00,47177,Zomato,Luxury,62,Male,Bhopal,Laptop,0,0,23,93993,0.246208,0
T3208,2024-01-02 12:48:00,82008,Flipkart,Electronics,41,Male,Mumbai,Mobile,0,1,18,71084,0.5730320000000001,0
T3209,2024-01-02 12:49:00,44569,Flipkart,Electronics,50,Male,Delhi,Laptop,0,0,18,43340,0.223276,0
T3210,2024-01-02 12:50:00,77781,Swiggy,Shopping,38,Male,Delhi,Laptop,1,0,14,86848,0.646124,0
T3211,2024-01-02 12:51:00,62775,Amazon,Food,62,Female,Mumbai,Mobile,0,0,24,84846,0.31110000000000004,0
T3212,2024-01-02 12:52:00,17955,Zomato,Transport,57,Male,Indore,Mobile,0,0,1,44041,0.07432,0
T3213,2024-01-02 12:53:00,58875,Zomato,Food,56,Male,Pune,Laptop,0,0,4,42920,0.24550000000000002,0
T3214,2024-01-02 12:54:00,43147,Unknown,Food,33,Female,Bhopal,Mobile,1,0,26,28578,0.537588,0
T3215,2024-01-02 12:55:00,12693,Unknown,Transport,24,Male,Delhi,Laptop,0,1,31,16733,0.328272,0
T3216,2024-01-02 12:56:00,31856,Unknown,Electronics,21,Male,Bhopal,Mobile,0,0,1,13201,0.129924,0
T3217,2024-01-02 12:57:00,81889,Amazon,Transport,60,Male,Bhopal,Laptop,0,0,13,35115,0.36005600000000004,0
T3218,2024-01-02 12:58:00,36355,Croma,Shopping,57,Female,Pune,Mobile,1,1,37,27857,0.73792,1
T3219,2024-01-02 12:59:00,84185,Croma,Electronics,47,Female,Pune,Mobile,0,0,27,57154,0.40424000000000004,0
T3220,2024-01-02 13:00:00,53881,Unknown,Food,46,Female,Mumbai,Laptop,0,0,36,97621,0.305524,0
T3221,2024-01-02 13:01:00,98525,Unknown,Shopping,28,Female,Indore,Laptop,0,0,34,41402,0.4791,0
T3222,2024-01-02 13:02:00,34558,Zomato,Luxury,64,Female,Delhi,Laptop,0,0,38,52764,0.233232,0
T3223,2024-01-02 13:03:00,98919,Swiggy,Food,60,Male,Delhi,Mobile,0,0,35,96806,0.48317600000000005,0
